runtime_seconds,348.20346300001256
runtime_display,5 min 48.2 s

detuning_ghz,source_power_w,transport_feasible,handover_transfer_efficiency,science_total_temperature_rise_uK,final_retention_from_mot,science_peak_density_m3
475.0,0.30000000000000004,True,0.95,-12.392762568383862,0.5720862,3.690043451258427e+18
500.0,0.30000000000000004,True,0.958,-13.352760201378487,0.5892006559999999,4.3257707755004396e+18
525.0,0.30000000000000004,True,0.94,-14.49534165565353,0.5282085599999999,4.802249018567293e+18
550.0,0.30000000000000004,True,0.934,-14.805524829472574,0.490028704,4.550774071576912e+18
575.0,0.30000000000000004,True,0.94,-15.551970328459177,0.43767152,4.817836482461112e+18
600.0,0.30000000000000004,True,0.954,-16.365413351385094,0.38920147199999994,5.46322566814614e+18
625.0,0.30000000000000004,True,0.958,-16.724406490663227,0.32556672,5.044132218613618e+18
650.0,0.30000000000000004,True,0.962,-17.30592331926931,0.20090792799999999,3.9502216017409853e+18
675.0,0.30000000000000004,True,0.942,-17.51410446634986,0.13103596799999997,2.75751767501225e+18
700.0,0.30000000000000004,True,0.982,-17.754555570741534,0.07194131999999999,1.6763884494678648e+18
725.0,0.30000000000000004,True,0.974,-18.299380968117415,0.030606976,1.0305744843148193e+18
750.0,0.30000000000000004,True,0.972,-17.881667141801895,0.009447839999999999,2.183214396174793e+17
775.0,0.30000000000000004,True,,,,
800.0,0.30000000000000004,True,,,,
100.0,0.4,True,1.0,31.841607227227726,0.9800639999999999,5.312955371614281e+18
125.0,0.4,True,1.0,23.114405687898333,0.9521759999999999,4.891543111018459e+18
150.0,0.4,True,0.982,18.457290885512066,0.904347368,4.2138008992541256e+18
175.0,0.4,True,0.978,14.073458942463958,0.8646615360000001,3.850466730187085e+18
200.0,0.4,True,0.988,11.390752558269774,0.85869056,3.5549333651905295e+18
225.0,0.4,True,0.962,7.926863228547994,0.7899251359999999,3.28022650568465e+18
250.0,0.4,True,0.94,5.370274594449697,0.7137608,2.9352921723864e+18
275.0,0.4,True,0.952,3.7601641388894045,0.670451712,2.6482028994933724e+18
300.0,0.4,True,0.956,1.6595617656140362,0.649070464,2.5962236576517473e+18
325.0,0.4,True,0.93,-0.25803078327164997,0.6922250400000001,2.8338844123974636e+18
350.0,0.4,True,0.918,-1.2989910604645445,0.670749552,2.676298995457647e+18
375.0,0.4,True,0.942,-2.982450106193017,0.668526096,2.782386871360488e+18
400.0,0.4,True,0.922,-4.8094471490757424,0.6610444959999999,2.9735772347453563e+18
425.0,0.4,True,0.908,-5.726891427030679,0.6483119999999999,2.9357470081157125e+18
450.0,0.4,True,0.92,-7.332290447798989,0.65521664,3.2704046053803044e+18
475.0,0.4,True,0.912,-7.77326208950231,0.6360762240000001,3.1000009600792684e+18
